Game,total_industry,regard,total_science,uid,ai,huid,total_stars,total_fleets,total_strength,alias,avatar,conceded,ready,total_economy,missed_turns,karma_to_give,scanning,propulsion,terraforming,research,weapons,banking,manufacturing,position,Survived,Over 10,Podium,Winner,AFK,Rank,True Alias,Played,Max Tech
Kappa Menkent,0,0,0,4,1,5,0,0,0,ahriman,38,2,1,0,0,16,3,3,1,2,3,2,1,,0,0,0,0,1,0,ahriman,1,3
Kappa Menkent,0,0,0,53,1,31,0,0,0,Amblyr,33,2,1,0,0,16,21,22,26,22,30,23,26,,0,0,0,0,1,0,Amblyr,1,30
Kappa Menkent,0,0,0,55,1,56,0,0,0,Apes of the Choir,38,2,1,0,0,16,11,13,14,10,18,16,14,,0,0,0,0,1,0,Apes of the Choir,1,18
Kappa Menkent,0,0,0,10,1,4,0,0,0,Battle Slaves,34,2,1,0,0,16,14,13,22,15,32,19,19,,0,0,0,0,1,0,Battle Slaves,1,32
Kappa Menkent,0,0,0,21,1,46,0,0,0,Birmin,33,2,1,0,0,16,20,23,26,20,34,21,25,,0,0,0,0,1,0,Birmin,1,34
Kappa Menkent,0,0,0,51,1,40,0,0,0,central heating,34,2,1,0,0,16,3,1,1,2,2,2,1,,0,0,0,0,1,0,central heating,1,3
Kappa Menkent,0,0,0,5,1,27,0,0,0,chinezu,36,2,1,0,0,16,3,2,2,2,3,2,2,,0,0,0,0,1,0,chinezu,1,3
Kappa Menkent,0,0,0,23,1,38,0,0,0,Edgedancer,38,2,1,0,0,16,13,17,21,14,28,22,21,,0,0,0,0,1,0,Edgedancer,1,28
Kappa Menkent,0,0,0,12,1,17,0,0,0,Exproso,36,2,1,0,0,16,3,1,2,2,2,1,2,,0,0,0,0,1,0,Exproso,1,3
Kappa Menkent,0,0,0,44,1,55,0,0,0,Galactic Senate,33,2,1,0,0,16,22,27,36,19,41,29,25,,0,0,0,0,1,0,Galactic Senate,1,41
Kappa Menkent,0,0,0,42,1,51,0,0,0,gorbino,33,2,1,0,0,12,4,4,3,2,6,3,4,,0,0,0,0,1,0,gorbino,1,6
Kappa Menkent,0,0,0,14,1,32,0,0,0,Haste,38,2,1,0,0,16,3,1,2,1,2,2,2,,0,0,0,0,1,0,Haste,1,3
Kappa Menkent,0,0,0,0,1,7,0,0,0,OliversFetaMorsa,34,2,1,0,0,16,4,4,2,3,4,3,3,,0,0,0,0,1,0,OliversFetaMorsa,1,4
Kappa Menkent,0,0,0,20,1,30,0,0,0,owgnwobn,32,2,1,0,0,16,3,3,3,2,4,3,2,,0,0,0,0,1,0,owgnwobn,1,4
Kappa Menkent,0,0,0,56,1,53,0,0,0,Paw Paw Boom Boom,50,2,1,0,0,16,11,15,19,13,22,16,17,,0,0,0,0,1,0,Paw Paw Boom Boom,1,22
Kappa Menkent,0,0,0,11,1,11,0,0,0,PorkChop,32,2,1,0,0,16,11,10,15,9,16,16,15,,0,0,0,0,1,0,PorkChop,1,16
Kappa Menkent,0,0,0,36,1,50,0,0,0,Pulse of the Galaxy,33,2,1,0,0,16,17,17,21,16,20,23,22,,0,0,0,0,1,0,Pulse of the Galaxy,1,23
Kappa Menkent,0,0,0,57,1,42,0,0,0,RDR,33,2,1,0,0,16,15,18,22,14,25,17,18,,0,0,0,0,1,0,RDR,1,25
Kappa Menkent,0,0,0,61,1,39,0,0,0,Redshift,36,2,1,0,0,16,11,12,19,14,29,11,17,,0,0,0,0,1,0,Redshift,1,29
Kappa Menkent,0,0,0,29,1,10,0,0,0,Scarlet Empire,36,2,1,0,0,16,13,12,17,13,20,17,15,,0,0,0,0,1,0,Scarlet Empire,1,20
Kappa Menkent,0,0,0,9,1,9,0,0,0,Slicertos,17,2,1,0,0,16,3,2,3,3,3,2,2,,0,0,0,0,1,0,Slicertos,1,3
Kappa Menkent,0,0,0,18,1,18,0,0,0,Space Bears,32,2,1,0,0,16,18,19,35,18,38,23,30,,0,0,0,0,1,0,Space Bears,1,38
Kappa Menkent,0,0,0,35,1,12,0,0,0,Temple of Space,38,2,1,0,0,16,5,7,4,3,7,4,4,,0,0,0,0,1,0,Temple of Space,1,7
Kappa Menkent,0,0,0,43,1,2,0,0,0,Ur Quan,38,2,1,0,0,16,16,16,18,15,20,17,19,,0,0,0,0,1,0,Ur Quan,1,20
Kappa Menkent,0,0,0,19,1,34,0,0,0,Wave Motion Guns LLC,36,2,1,0,0,16,15,15,19,18,29,18,21,,0,0,0,0,1,0,Wave Motion Guns LLC,1,29
Lambda Sham,2722,0,1360,51,0,7,208,196,470377,Grasshopper,44,0,0,3692,0,0,19,20,41,12,46,22,39,1,1,1,1,1,0,64,Grasshopper,1,46
Lambda Sham,2581,0,1099,58,1,64,165,356,346854,Limemaster,36,1,1,2893,0,1,18,18,39,23,53,22,31,2,1,1,1,0,0,32,Limemaster,1,53
Lambda Sham,948,0,254,39,1,9,103,88,226666,Randalf,38,1,1,482,0,6,20,21,34,11,41,23,30,3,1,1,1,0,0,16,Randalf,1,41
Lambda Sham,1103,0,510,17,1,54,85,141,254809,FrogAnarchist,38,1,1,1379,0,0,16,12,32,16,41,20,38,4,1,1,0,0,0,1,FrogAnarchist,1,41
Lambda Sham,843,0,128,20,1,62,71,179,219035,Shadow Jack,32,1,1,1986,0,16,24,13,33,12,42,17,30,5,1,1,0,0,0,1,Shadow Jack,1,42
Lambda Sham,748,0,380,48,1,59,69,200,182402,Lapidex,32,1,1,1409,0,0,15,15,31,27,40,21,30,6,1,1,0,0,0,1,Lapidex,1,40
Lambda Sham,779,0,522,34,1,5,65,214,229316,Lightweaver,50,1,1,1198,0,0,24,20,37,14,43,22,30,7,1,1,0,0,0,1,Lightweaver,1,43
Lambda Sham,837,0,174,60,1,6,62,66,172194,Franz Maria,34,1,1,1126,0,1,18,20,34,10,41,21,30,8,1,1,0,0,0,1,Franz Maria,1,41
Lambda Sham,562,0,177,52,1,60,49,85,118958,Arya Steele,40,1,1,1447,0,5,14,13,30,12,41,23,29,9,1,1,0,0,0,1,Arya Steele,1,41
Lambda Sham,35,0,6,49,1,29,1,19,7718,KiwiNoob,44,1,1,10,0,0,12,11,23,8,43,19,30,10,1,0,0,0,0,1,KiwiNoob,1,43
Lambda Sham,10,0,6,15,1,18,1,2,3344,Skarer,36,1,1,0,0,12,11,9,16,7,39,15,20,11,1,0,0,0,0,1,Skarer,1,39
Lambda Sham,16,0,7,57,1,30,1,1,5190,Eoin6t,38,1,1,0,0,0,12,10,22,8,43,21,29,12,1,0,0,0,0,1,Eoin6t,1,43
Lambda Sham,0,0,0,11,1,10,0,0,0,15 Lives of Harry August,47,1,1,0,0,16,3,2,1,3,3,3,2,,0,0,0,0,0,1,Dark Lord,1,3
Lambda Sham,0,0,0,33,1,58,0,0,0,atyn,50,1,1,0,0,0,3,3,4,3,3,5,1,,0,0,0,0,0,1,atyn,1,5
Lambda Sham,0,0,0,31,1,32,0,0,0,Bearbait,50,1,1,0,0,16,3,2,2,2,2,2,3,,0,0,0,0,0,1,Bearbait,1,3
Lambda Sham,0,0,0,36,1,36,0,0,0,Bigtool,38,1,1,0,0,16,4,5,4,4,3,5,4,,0,0,0,0,0,1,Bigtool,1,5
Lambda Sham,0,0,0,61,1,14,0,0,0,Birbido,19,1,1,0,0,16,3,2,2,2,2,3,1,,0,0,0,0,0,1,Birbido,1,3
Lambda Sham,0,0,0,28,1,4,0,0,0,Conno,38,1,1,0,0,16,3,1,1,1,2,2,2,,0,0,0,0,0,1,Conno,1,3
Lambda Sham,0,0,0,47,0,44,0,0,0,DW QUIT,50,3,1,0,0,16,3,2,2,2,2,2,1,,0,0,0,0,0,1,DW QUIT,1,3
Lambda Sham,0,0,0,35,1,43,0,0,0,Eigengeist,17,1,1,0,0,16,3,3,2,3,3,4,2,,0,0,0,0,0,1,Eigengeist,1,4
Lambda Sham,0,0,0,18,1,61,0,0,0,frontalbackstab,44,1,1,0,0,16,3,2,2,2,2,2,1,,0,0,0,0,0,1,frontalbackstab,1,3
Lambda Sham,0,0,0,12,1,37,0,0,0,GoldenLight,33,1,1,0,0,16,4,4,3,3,3,3,3,,0,0,0,0,0,1,GoldenLight,1,4
Lambda Sham,0,0,0,53,0,27,0,0,0,Graceful Goose,38,3,1,0,0,2,3,1,2,2,1,2,1,,0,0,0,0,0,1,Graceful Goose,1,3
Lambda Sham,0,0,0,32,0,28,0,0,0,Infernal Pope,42,3,1,0,0,16,6,8,7,5,16,6,9,,0,0,0,0,0,1,Infernal Pope,1,16
Lambda Sham,0,0,0,30,1,33,0,0,0,ironfroggy,34,1,1,0,0,16,4,4,3,3,3,3,4,,0,0,0,0,0,1,ironfroggy,1,4
Lambda Sham,0,0,0,37,0,52,0,0,0,Jason Bourne,36,3,1,0,0,12,6,8,8,6,14,8,10,,0,0,0,0,0,1,Jason Bourne,1,14
Lambda Sham,0,0,0,4,1,25,0,0,0,Jim Hawkins,38,1,1,0,0,15,7,7,10,6,15,9,10,,0,0,0,0,0,1,Jim Hawkins,1,15
Lambda Sham,0,0,0,44,0,17,0,0,0,Kaldor Draigo,26,3,1,0,0,5,5,5,8,5,15,6,8,,0,0,0,0,0,1,Kaldor Draigo,1,15
Lambda Sham,0,0,0,50,1,38,0,0,0,KasparK,38,1,1,0,0,16,6,5,7,6,11,7,5,,0,0,0,0,0,1,KasparK,1,11
Lambda Sham,0,0,0,23,1,13,0,0,0,Latvia,50,1,1,0,0,16,4,3,3,4,6,4,4,,0,0,0,0,0,1,Latvia,1,6
Lambda Sham,0,0,0,43,1,2,0,0,0,louieh35,34,1,1,0,0,2,5,3,2,4,6,4,6,,0,0,0,0,0,1,louieh35,1,6
Lambda Sham,0,0,0,26,0,47,0,0,0,Mentos,31,3,1,0,0,16,12,10,23,7,42,16,30,,0,0,0,0,0,1,Mentos,1,42
Lambda Sham,0,0,0,40,1,31,0,0,0,Neostar,36,1,1,0,0,16,3,2,2,2,2,2,2,,0,0,0,0,0,1,Neostar,1,3
Lambda Sham,0,0,0,42,1,41,0,0,0,Nighthshade,36,1,1,0,0,16,3,2,3,3,4,2,2,,0,0,0,0,0,1,Nighthshade,1,4
Lambda Sham,0,0,0,38,1,22,0,0,0,Oil War of Terror,38,1,1,0,0,16,3,3,2,2,3,2,2,,0,0,0,0,0,1,Oil War of Terror,1,3
Lambda Sham,0,0,0,45,0,1,0,0,0,pierre000,33,3,1,0,0,16,3,2,2,2,3,2,2,,0,0,0,0,0,1,pierre000,1,3
Lambda Sham,0,0,0,41,1,45,0,0,0,Pillbox,13,1,1,0,0,0,12,10,22,8,42,16,31,,0,0,0,0,0,1,Pillbox,1,42
Lambda Sham,0,0,0,10,0,39,0,0,0,Pokchop,35,3,1,0,0,16,4,5,5,5,8,6,5,,0,0,0,0,0,1,Pokchop,1,8
Lambda Sham,0,0,0,63,0,11,0,0,0,rusty,50,3,1,0,0,16,3,2,2,1,2,1,1,,0,0,0,0,0,1,rusty,1,3
Lambda Sham,0,0,0,24,0,23,0,0,0,Sawkus,38,3,1,0,0,16,12,9,17,7,27,11,20,,0,0,0,0,0,1,Sawkus,1,27
Lambda Sham,0,0,0,25,1,16,0,0,0,Siddhartha Gautama,34,1,1,0,0,16,4,3,3,3,3,3,3,,0,0,0,0,0,1,Siddhartha Gautama,1,4
Lambda Sham,0,0,0,2,1,46,0,0,0,SNich,50,1,1,0,0,16,3,2,2,2,3,2,1,,0,0,0,0,0,1,SNich,1,3
Lambda Sham,0,0,0,27,1,57,0,0,0,The Flox,33,1,1,0,0,0,3,2,2,3,3,1,3,,0,0,0,0,0,1,The Flox,1,3
Lambda Sham,0,0,0,54,1,12,0,0,0,Tide,38,1,1,0,0,0,3,2,2,1,3,2,1,,0,0,0,0,0,1,Tide,1,3
Lambda Sham,0,0,0,16,1,48,0,0,0,Ungoliant,28,1,1,0,0,16,7,7,11,7,16,8,12,,0,0,0,0,0,1,Ungoliant,1,16
Lambda Sham,0,0,0,56,0,50,0,0,0,Veronica,38,3,1,0,0,0,5,7,5,6,11,5,7,,0,0,0,0,0,1,Veronica,1,11
Lambda Sham,0,0,0,22,1,15,0,0,0,Vibezor,33,1,1,0,0,1,5,4,7,5,7,4,8,,0,0,0,0,0,1,Vibezor,1,8
Lambda Sham,0,0,0,5,0,21,0,0,0,Wasse,38,3,1,0,0,16,5,4,5,3,8,4,4,,0,0,0,0,0,1,Wasse,1,8
Lambda Sham,0,0,0,59,0,40,0,0,0,Yellow Bus,31,3,1,0,0,15,4,5,4,5,6,6,5,,0,0,0,0,0,1,Yellow Bus,1,6
Lambda Sham,0,0,0,3,1,24,0,0,0,Arshiuw,38,2,1,0,0,16,3,3,3,3,4,3,4,,0,0,0,0,1,0,Arshiuw,1,4
Lambda Sham,0,0,0,13,1,26,0,0,0,Avis Stellarum,50,2,1,0,0,12,7,5,12,6,15,8,9,,0,0,0,0,1,0,Avis Stellarum,1,15
Lambda Sham,0,0,0,14,1,53,0,0,0,DeepSteal,38,2,1,0,0,16,4,3,4,3,6,3,4,,0,0,0,0,1,0,DeepSteal,1,6
Lambda Sham,0,0,0,7,1,8,0,0,0,Delegea,33,2,1,0,0,16,3,1,1,1,2,1,1,,0,0,0,0,1,0,Delegea,1,3
Lambda Sham,0,0,0,6,1,34,0,0,0,DrMoo,38,2,1,0,0,16,3,1,1,1,1,1,2,,0,0,0,0,1,0,DrMoo,1,3
Lambda Sham,0,0,0,1,1,19,0,0,0,Ducdegascogne,8,2,1,0,0,16,3,2,1,1,2,2,1,,0,0,0,0,1,0,Ducdegascogne,1,3
Lambda Sham,0,0,0,8,1,63,0,0,0,Rubick,25,2,1,0,0,16,3,2,1,1,2,1,1,,0,0,0,0,1,0,Rubick,1,3
Lambda Sham,0,0,0,55,1,56,0,0,0,Slicertos,17,2,1,0,0,16,4,3,3,3,4,3,4,,0,0,0,0,1,0,Slicertos,1,4
Lambda Sham,0,0,0,29,1,20,0,0,0,Slurp,37,2,1,0,0,16,7,6,12,6,15,8,9,,0,0,0,0,1,0,Slurp,1,15
Lambda Sham,0,0,0,46,1,3,0,0,0,starsfive,38,2,1,0,0,16,3,2,1,2,2,1,1,,0,0,0,0,1,0,starsfive,1,3
Lambda Sham,0,0,0,21,1,49,0,0,0,The Lapidex Empire,32,2,1,0,0,16,3,2,2,2,3,2,3,,0,0,0,0,1,0,The Lapidex Empire,1,3
Lambda Sham,0,0,0,19,1,55,0,0,0,The New Solar Empire,32,2,1,0,0,16,5,4,4,4,10,4,4,,0,0,0,0,1,0,The New Solar Empire,1,10
Lambda Sham,0,0,0,0,1,42,0,0,0,Venandi,36,2,1,0,0,16,3,2,2,2,2,2,2,,0,0,0,0,1,0,Venandi,1,3
Lambda Sham,0,0,0,62,1,51,0,0,0,WINTON,38,2,1,0,0,16,3,2,2,3,3,2,3,,0,0,0,0,1,0,WINTON,1,3
Lambda Sham,0,0,0,9,1,35,0,0,0,WrongOpinionZone,38,2,1,0,0,16,4,5,4,4,3,4,4,,0,0,0,0,1,0,WrongOpinionZone,1,5
Lambda Thabit,3760,0,1458,28,0,59,251,347,496856,iHexRT,34,0,0,4523,0,0,17,17,43,17,44,22,37,1,1,1,1,1,0,64,iHexRT,1,44
Lambda Thabit,2552,0,881,46,1,56,207,369,473183,Kaine,1,1,1,2042,0,0,16,17,37,13,46,17,28,2,1,1,1,0,0,32,Kaine,1,46
Lambda Thabit,2361,0,534,39,1,11,116,92,417814,A Sober Ape,35,1,1,1281,0,0,17,17,35,17,34,22,37,3,1,1,1,0,0,16,A Stoned Ape,1,37
Lambda Thabit,935,0,334,27,1,10,87,64,199519,Dalinar,36,1,1,1264,0,0,17,18,39,16,37,24,29,4,1,1,0,0,0,1,Chantz,1,39
Lambda Thabit,873,0,304,18,1,7,68,327,177911,Jubblefet,22,1,1,880,0,16,22,20,35,17,36,22,28,5,1,1,0,0,0,1,Jubblefet,1,36
Lambda Thabit,779,0,224,36,1,15,58,73,121166,Tenerezu,16,1,1,757,0,14,10,8,27,17,35,12,23,6,1,1,0,0,0,1,Tenerezu,1,35
Lambda Thabit,610,0,116,33,1,51,31,46,65003,K3F,36,1,1,584,0,13,11,15,30,9,31,21,24,7,1,1,0,0,0,1,K3F,1,31
Lambda Thabit,268,0,108,25,1,54,21,46,42439,The Jewish Star Empire,38,1,1,657,0,16,13,13,34,5,31,15,20,8,1,1,0,0,0,1,The Jewish Star Empire,1,34
Lambda Thabit,16,0,8,23,1,14,2,46,3496,Paralax,38,1,1,19,0,0,15,6,7,5,10,9,9,9,1,0,0,0,0,1,Paralax,1,15
Lambda Thabit,23,0,11,15,1,17,1,46,3274,HarbringerOfHarbringing,38,1,1,24,0,16,11,11,13,11,10,12,12,10,1,0,0,0,0,1,HarbringerOfHarbringing,1,13
Lambda Thabit,16,0,7,0,1,22,1,46,2202,BioM6,38,1,1,20,0,16,9,10,12,10,14,12,10,11,1,0,0,0,0,1,BioM6,1,14
Lambda Thabit,9,0,4,57,1,58,1,46,300,GamingMoment,38,1,1,8,0,0,4,8,6,4,6,15,6,15,1,0,0,0,0,1,GamingMoment,1,15
Lambda Thabit,14,0,6,42,1,28,1,46,1572,House Venture,38,1,1,14,0,16,9,10,12,10,14,12,10,13,1,0,0,0,0,1,House Venture,1,14
Lambda Thabit,40,0,9,31,1,32,1,46,2498,The Void,7,1,1,12,0,0,9,13,23,13,36,14,19,12,1,0,0,0,0,1,The Void,1,36
Lambda Thabit,15,0,7,53,1,27,1,46,1857,Wolf Badge,38,1,1,14,0,16,8,10,11,10,14,11,10,14,1,0,0,0,0,1,Wolf Badge,1,14
Lambda Thabit,0,0,0,37,0,23,0,46,0,amongusenthusiast,38,3,1,0,0,0,3,1,2,2,3,2,2,,0,0,0,0,0,1,amongusenthusiast,1,3
Lambda Thabit,0,0,0,55,0,44,0,46,0,Anarres,32,3,1,0,0,10,8,7,8,5,12,6,11,,0,0,0,0,0,1,Anarres,1,12
Lambda Thabit,0,0,0,49,0,61,0,46,0,Baron Neufmarch,50,3,1,0,0,16,3,3,3,3,3,2,1,,0,0,0,0,0,1,Baron Neufmarch,1,3
Lambda Thabit,0,0,0,10,1,35,0,46,0,BatCat,1,1,1,0,0,0,5,4,3,4,6,3,5,,0,0,0,0,0,1,BatCat,1,6
Lambda Thabit,0,0,0,62,0,20,0,46,0,BewilderedBaker,24,3,1,0,0,16,4,3,3,3,8,2,4,,0,0,0,0,0,1,BewilderedBaker,1,8
Lambda Thabit,0,0,0,7,0,26,0,46,0,Birmin,38,3,1,0,0,16,3,2,1,2,2,2,1,,0,0,0,0,0,1,Birmin,1,3
Lambda Thabit,0,0,0,61,0,42,0,46,0,Borachnid,44,3,1,0,0,9,6,6,9,4,12,5,12,,0,0,0,0,0,1,Borachnid,1,12
Lambda Thabit,0,0,0,38,1,50,0,46,0,carafelkix,34,1,1,0,0,10,9,7,9,8,11,9,7,,0,0,0,0,0,1,carafelkix,1,11
Lambda Thabit,0,0,0,60,1,64,0,46,0,Clifton,50,1,1,0,0,16,5,4,3,4,7,3,4,,0,0,0,0,0,1,Clifton,1,7
Lambda Thabit,0,0,0,22,1,47,0,46,0,Dingy,5,1,1,0,0,16,3,3,4,3,4,3,3,,0,0,0,0,0,1,Dingy,1,4
Lambda Thabit,0,0,0,5,0,45,0,46,0,emi,36,3,1,0,0,16,6,4,7,4,11,5,8,,0,0,0,0,0,1,emi,1,11
Lambda Thabit,0,0,0,45,1,41,0,46,0,FieryDiarrhea,14,1,1,0,0,16,3,2,2,2,1,2,2,,0,0,0,0,0,1,FieryDiarrhea,1,3
Lambda Thabit,0,0,0,59,0,37,0,46,0,froggyfish,34,3,1,0,0,16,3,2,1,2,3,2,1,,0,0,0,0,0,1,froggyfish,1,3
Lambda Thabit,0,0,0,54,1,31,0,46,0,Fruit Bat,50,1,1,0,0,16,5,2,3,2,4,3,2,,0,0,0,0,0,1,Fruit Bat,1,5
Lambda Thabit,0,0,0,44,1,46,0,46,0,GunTroll,34,1,1,0,0,16,3,2,1,2,2,1,2,,0,0,0,0,0,1,GunTroll,1,3
Lambda Thabit,0,0,0,12,1,30,0,46,0,Harbinger of Chaos,36,1,1,0,0,16,3,2,2,2,2,2,2,,0,0,0,0,0,1,Harbinger of Chaos,1,3
Lambda Thabit,0,0,0,29,1,40,0,46,0,Khaine,36,1,1,0,0,16,3,3,3,3,4,3,3,,0,0,0,0,0,1,Khaine,1,4
Lambda Thabit,0,0,0,47,1,49,0,46,0,lapidex,32,1,1,0,0,16,3,1,1,1,2,1,2,,0,0,0,0,0,1,lapidex,1,3
Lambda Thabit,0,0,0,52,1,48,0,46,0,lollo,38,1,1,0,0,16,3,3,3,3,4,3,3,,0,0,0,0,0,1,lollo,1,4
Lambda Thabit,0,0,0,50,1,63,0,46,0,Meeep,31,1,1,0,0,16,3,2,1,1,1,2,2,,0,0,0,0,0,1,Meeep,1,3
Lambda Thabit,0,0,0,1,0,2,0,46,0,MrSquee,33,3,1,0,0,16,3,2,1,1,2,2,2,,0,0,0,0,0,1,MrSquee,1,3
Lambda Thabit,0,0,0,63,1,18,0,46,0,Nassau,48,1,1,0,0,0,3,3,2,2,4,2,3,,0,0,0,0,0,1,Nassau,1,4
Lambda Thabit,0,0,0,4,1,52,0,46,0,Ortiz,32,1,1,0,0,16,5,7,10,3,10,5,8,,0,0,0,0,0,1,Ortiz,1,10
Lambda Thabit,0,0,0,34,0,38,0,46,0,Parsnip,25,3,1,0,0,16,9,14,21,8,32,14,18,,0,0,0,0,0,1,Parsnip,1,32
Lambda Thabit,0,0,0,26,0,4,0,46,0,Plasmafire 1,33,3,1,0,0,16,3,2,2,2,2,2,2,,0,0,0,0,0,1,Plasmafire 1,1,3
Lambda Thabit,0,0,0,35,1,53,0,46,0,pleg,47,1,1,0,0,16,3,3,2,2,3,2,1,,0,0,0,0,0,1,pleg,1,3
Lambda Thabit,0,0,0,24,1,16,0,46,0,Reapers Wrath,36,1,1,0,0,16,5,6,8,5,8,6,5,,0,0,0,0,0,1,Reapers Wrath,1,8
Lambda Thabit,0,0,0,30,0,43,0,46,0,silverthread,50,3,1,0,0,15,5,5,8,4,11,5,7,,0,0,0,0,0,1,silverthread,1,11
Lambda Thabit,0,0,0,16,1,1,0,46,0,Smargenrog,36,1,1,0,0,16,4,3,2,2,4,1,1,,0,0,0,0,0,1,Smargenrog,1,4
Lambda Thabit,0,0,0,41,1,60,0,46,0,STARFLEET,42,1,1,0,0,16,3,1,1,1,1,1,1,,0,0,0,0,0,1,STARFLEET,1,3
Lambda Thabit,0,0,0,19,0,55,0,46,0,superepicgamer,50,3,1,0,0,15,3,1,1,1,2,2,1,,0,0,0,0,0,1,superepicgamer,1,3
Lambda Thabit,0,0,0,3,1,29,0,46,0,Tengo Charlie,38,1,1,0,0,16,6,6,7,7,10,6,7,,0,0,0,0,0,1,Tengo Charlie,1,10
Lambda Thabit,0,0,0,6,0,13,0,46,0,The Arch Duke,34,3,1,0,0,11,3,3,3,5,2,2,3,,0,0,0,0,0,1,The Arch Duke,1,5
Lambda Thabit,0,0,0,13,1,36,0,46,0,The Harbingers of Doom,34,1,1,0,0,15,9,13,23,8,32,14,19,,0,0,0,0,0,1,The Harbingers of Doom,1,32
Lambda Thabit,0,0,0,20,0,21,0,46,0,Toto,25,3,1,0,0,16,6,10,8,6,22,5,6,,0,0,0,0,0,1,Toto,1,22
Lambda Thabit,0,0,0,40,1,34,0,46,0,Ungoliant,28,1,1,0,0,16,3,3,3,2,3,3,2,,0,0,0,0,0,1,Ungoliant,1,3
Lambda Thabit,0,0,0,56,0,39,0,46,0,Witless Witness,34,3,1,0,0,16,3,2,1,2,1,1,2,,0,0,0,0,0,1,Witless Witness,1,3
Lambda Thabit,0,0,0,21,1,24,0,46,0,zane26,36,1,1,0,0,16,3,2,1,2,3,2,1,,0,0,0,0,0,1,zane26,1,3
Lambda Thabit,0,0,0,17,1,9,0,46,0,alias intrude,33,2,1,0,0,16,3,1,2,2,3,2,1,,0,0,0,0,1,0,alias intrude,1,3
Lambda Thabit,0,0,0,48,1,62,0,46,0,DarkOblivion,32,2,1,0,0,15,4,3,4,4,8,2,4,,0,0,0,0,1,0,DarkOblivion,1,8
Lambda Thabit,0,0,0,43,1,5,0,46,0,Digital Warrior,50,2,1,0,0,16,6,4,5,5,5,17,4,,0,0,0,0,1,0,Digital Warrior,1,17
Lambda Thabit,0,0,0,58,1,3,0,46,0,ghostlyBao,16,2,1,0,0,0,8,11,16,8,19,7,14,,0,0,0,0,1,0,ghostlyBao,1,19
Lambda Thabit,0,0,0,11,1,25,0,46,0,Monsieur Lemon,32,2,1,0,0,15,6,6,7,7,7,7,7,,0,0,0,0,1,0,Monsieur Lemon,1,7
Lambda Thabit,0,0,0,2,1,12,0,46,0,Plasmafire,36,2,1,0,0,16,3,3,4,3,1,4,2,,0,0,0,0,1,0,Plasmafire,1,4
Lambda Thabit,0,0,0,14,1,57,0,46,0,Radgem Birsk,34,2,1,0,0,16,3,1,3,2,3,1,2,,0,0,0,0,1,0,Radgem Birsk,1,3
Lambda Thabit,0,0,0,9,1,8,0,46,0,t4tt,38,2,1,0,0,16,3,2,2,2,2,2,2,,0,0,0,0,1,0,t4tt,1,3
Lambda Thabit,0,0,0,51,1,6,0,46,0,The Waspacritians,47,2,1,0,0,16,3,3,3,2,5,4,2,,0,0,0,0,1,0,The Waspacritians,1,5
Lambda Thabit,0,0,0,8,1,33,0,46,0,Thewatch,38,2,1,0,0,16,3,2,2,2,4,2,2,,0,0,0,0,1,0,Thewatch,1,4
Lambda Thabit,0,0,0,32,1,19,0,46,0,zYolO,50,2,1,0,0,0,8,7,9,7,9,7,7,,0,0,0,0,1,0,zYolO,1,9
Mu Aldebaran,1882,0,675,30,0,38,289,521,221702,GRETA VAN FLEET,50,0,0,1088,0,16,13,16,14,5,36,12,26,1,1,1,1,1,0,64,GRETA VAN FLEET,1,36
Mu Aldebaran,1512,0,411,19,0,36,184,358,183487,FLEET WOODMAC,38,0,0,1353,0,1,21,11,14,6,30,11,30,2,1,1,1,0,0,32,FLEET WOODMAC,1,30
Mu Aldebaran,1046,0,223,52,0,26,134,225,174726,FLEET FOXES,32,0,0,869,0,0,24,11,12,7,30,12,26,3,1,1,1,0,0,16,FLEET FOXES,1,30
Mu Aldebaran,875,0,252,25,0,59,109,120,106566,deepee,38,0,0,567,0,2,11,15,15,9,24,14,27,4,1,1,0,0,0,1,deepee,1,27
Mu Aldebaran,456,0,96,37,0,27,73,81,93119,The Ripper,36,0,0,528,0,16,17,9,12,8,22,18,21,5,1,1,0,0,0,1,The Ripper,1,22
Mu Aldebaran,572,0,159,29,0,9,69,73,73469,Chapterblack,36,0,0,495,0,13,9,13,16,10,30,11,26,6,1,1,0,0,0,1,Chapterblack,1,30
Mu Aldebaran,16,0,6,63,0,41,3,6,17858,JorbGorb,25,0,0,8,0,16,10,15,15,8,19,10,16,7,1,0,0,0,0,1,JorbGorb,1,19
Mu Aldebaran,15,0,5,45,0,46,2,1,3081,Whistlersss,38,0,0,9,0,15,10,8,14,9,19,14,17,8,1,0,0,0,0,1,Whistlersss,1,19
Mu Aldebaran,1,0,1,46,0,21,1,1,179,Brainy Barry,25,0,0,3,0,0,5,5,4,5,5,7,6,9,1,0,0,0,0,1,Brainy Barry,1,7
Mu Aldebaran,15,0,3,54,0,54,1,1,759,Rardie,38,0,0,9,0,15,11,9,14,8,21,11,16,10,1,0,0,0,0,1,Rardie,1,21
Mu Aldebaran,0,0,0,48,0,43,0,2,734,ZATHROR,38,0,0,0,0,16,10,16,13,5,14,8,12,11,1,0,0,0,0,1,ZATHROR,1,16
Mu Aldebaran,0,0,0,1,1,58,0,0,0,Gissni,4,1,1,0,0,16,4,3,4,3,3,4,3,,0,0,0,0,0,1,Gissni,1,4
